,Unnamed: 0,event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum,Origin,Proximity Flag,Peak Time Long,Peak Time Short,Peak Flux,Background Start Time,Background End Time,Onset Start Time,Peak Temp Long,Peak EM Long,Peak Temp Short,Peak EM Short,Flare Max Temp,Flare Max EM,Temp 1/8,Temp 1/8 Upper,Temp 1/8 Lower,EM 1/8,EM 1/8 Error,Tdelta 1/8,Temp 1/6,Temp 1/6 Upper,Temp 1/6 Lower,EM 1/6,EM 1/6 Error,Tdelta 1/6,Temp 1/4,Temp 1/4 Upper,Temp 1/4 Lower,EM 1/4,EM 1/4 Error,Tdelta 1/4,Temp 1/3,Temp 1/3 Upper,Temp 1/3 Lower,EM 1/3,EM 1/3 Error,Tdelta 1/3,Temp 1/2,Temp 1/2 Upper,Temp 1/2 Lower,EM 1/2,EM 1/2 Error,Tdelta 1/2,Background Flag,FileNotFound Flag,IndexError Flag
110,110,2016-01-26 23:52:00,2016-01-27 01:02:00,2016-01-27 01:35:00,B7.4,2489,SSW,False,2016-01-27 01:02:46.738,2016-01-27 00:38:36.751,4.605692e-07,2016-01-26 23:51:30,2016-01-26 23:52:30,2016-01-26 23:54:51.208,6.411774569586151,5.3636503150069534e+47,8.69637387499855,2.0365482416190646e+47,9.00573767613364,1.0736229527663205e+47,nan,nan,nan,nan,,509.44125,nan,nan,nan,nan,,679.255,nan,nan,nan,nan,,1018.8825,nan,nan,nan,nan,,1358.51,nan,nan,nan,nan,,2037.765,False,False,False
111,111,2016-01-27 01:36:00,2016-01-27 01:48:00,2016-01-27 02:06:00,B5.8,2489,SSW,True,2016-01-27 01:48:24.921,2016-01-27 01:49:01.785,9.889129e-08,2016-01-27 01:38:30,2016-01-27 01:39:30,2016-01-27 01:39:54.968,8.654295047160074,6.467447575587162e+46,11.263857943335758,4.201849738473179e+46,13.73605565209844,1.6261946304303938e+46,9.050355444164664,9.297783456452041,8.79566674806471,3.8338402535185085e+46,2.128847451100287e+45,63.744125,8.960708318240648,9.164238866044437,8.752275580314269,4.120275831270336e+46,1.9259917441608937e+45,84.992167,9.055309616280514,9.220281894902026,8.887138408578668,4.2644092019568636e+46,1.5027734981080338e+45,127.48825,9.328248582184857,9.481485096617345,9.172327274754105,4.0217468143793787e+46,1.1946392436576358e+45,169.984333,9.736772010776239,9.886171317056881,9.584629614027067,3.399969300837125e+46,9.851599002117983e+44,254.9765,False,False,False
112,112,2016-01-27 05:26:00,2016-01-27 05:37:00,2016-01-27 05:52:00,B9.4,2489,SSW,False,2016-01-27 05:36:48.091,2016-01-27 05:33:00.765,8.736688e-07,2016-01-27 05:26:00,2016-01-27 05:27:00,2016-01-27 05:28:14.045,8.655972972410314,5.712005659916474e+47,10.814421900452418,3.4112480724093296e+47,10.814421900452418,3.4112480724093296e+47,8.906603802257637,9.263371436402506,8.534523101464888,7.368944052817859e+46,5.570226872133632e+45,64.25575,9.150042155853876,9.570750433867868,8.708103267526544,8.144380509168623e+46,6.919868565630425e+45,85.674333,9.353447322019097,9.795684755369523,8.887998940450489,1.0208708741486546e+47,8.927028771995206e+45,128.5115,9.393755313211258,9.833808666689114,8.930729508534387,1.261888404665983e+47,1.1106718109807248e+46,171.348667,9.338377936686799,9.7362884587392,8.921809460786312,1.7708755931896757e+47,1.44978591451807e+46,257.023,True,False,False
113,113,2016-01-27 13:26:00,2016-01-27 13:30:00,2016-01-27 13:34:00,C1.0,2489,SSW,False,2016-01-27 13:29:57.251,2016-01-27 13:29:38.818,1.0935134e-06,2016-01-27 13:26:00,2016-01-27 13:27:00,2016-01-27 13:28:20.995,11.759173387161907,4.804877481779456e+47,12.039945628498884,4.531369299650785e+47,12.098814732962353,4.027591820419949e+47,10.480598905946202,11.59525297137093,9.162464502882196,4.849587326404297e+46,1.0204913689043191e+46,12.032,10.430103838244039,11.561043957137509,9.091092330834176,5.957737823865838e+46,1.2745977824087034e+46,16.042667,10.228623334024457,11.337726392264711,8.927017496329135,8.475513436668088e+46,1.8234107895293078e+46,24.064,10.013219718675872,11.142941103862649,8.690703438998838,1.145824374293764e+47,2.578188999377833e+46,32.085333,9.644086151059703,10.744339722778307,8.373632065263028,1.839516121065679e+47,4.22030313623061e+46,48.128,True,False,False
114,114,2016-01-27 19:22:00,2016-01-27 19:27:00,2016-01-27 19:33:00,B5.3,2490,SSW,False,2016-01-27 19:27:48.328,2016-01-27 19:27:36.041,3.0108603e-07,2016-01-27 19:21:00,2016-01-27 19:22:00,2016-01-27 19:22:59.561,8.006824881986091,2.24045328576836e+47,8.634379959366509,1.951580684496769e+47,8.634379959366509,1.951580684496769e+47,nan,nan,nan,nan,,36.095875,nan,nan,nan,nan,,48.127833,nan,nan,nan,nan,,72.19175,nan,nan,nan,nan,,96.255667,nan,nan,nan,nan,,144.3835,False,False,False
115,115,2016-01-27 20:28:00,2016-01-27 20:31:00,2016-01-27 20:36:00,B5.2,2490,SSW,False,2016-01-27 20:31:54.465,2016-01-27 20:30:55.071,2.6558303e-07,2016-01-27 20:26:10,2016-01-27 20:27:10,2016-01-27 20:27:58.945,7.077635976662038,2.495771311435729e+47,7.74883101120042,1.917082163843102e+47,7.938649918152871,1.3522764580425484e+47,nan,nan,nan,nan,,29.44,nan,nan,nan,nan,,39.253333,nan,nan,nan,nan,,58.88,nan,nan,nan,nan,,78.506667,nan,nan,nan,nan,,117.76,False,False,False
116,116,2016-01-28 03:18:00,2016-01-28 03:22:00,2016-01-28 03:25:00,B6.1,2488,SSW,False,2016-01-28 03:22:09.405,2016-01-28 03:21:46.878,3.4923386e-07,2016-01-28 03:18:00,2016-01-28 03:19:00,2016-01-28 03:20:31.101,9.529344823829906,1.979705470052611e+47,10.104673877618309,1.770329963673647e+47,10.214316983372228,1.629361036105514e+47,9.079421589117382,9.487503787060243,8.651290278919642,6.660767996393005e+46,6.670343484836873e+45,12.288,8.994140339605975,9.386121699168788,8.583624329720148,7.520823226900042e+46,7.11834803945264e+45,16.384,9.031733112716989,9.434495087542956,8.609406295904392,8.182399376010515e+46,7.694672256313437e+45,24.576,9.098319183289822,9.542403553453134,8.630435461948755,9.079103441873231e+46,9.063585816809116e+45,32.768,9.144930650337884,9.608570534233161,8.655382865360625,1.0959576534559041e+47,1.122818973598751e+46,49.152,True,False,False
117,117,2016-01-28 05:17:00,2016-01-28 05:23:00,2016-01-28 05:28:00,C5.3,2488,SSW,False,2016-01-28 05:23:09.561,2016-01-28 05:22:16.315,7.0223314e-06,2016-01-28 05:18:00,2016-01-28 05:19:00,2016-01-28 05:19:11.995,11.369295253436487,3.1968743265730104e+48,12.476771144744877,2.611289599240098e+48,12.9622419343546,1.876148282891053e+48,7.044794226026856,7.706513701883742,6.310964883847332,6.197718639367131e+46,1.3719312834538033e+46,29.69575,7.162359302956402,7.847533391760118,6.40226399386357,7.617122503068601e+46,1.734620231465461e+46,39.594333,6.911478028838308,7.6833475980491475,6.035036110049764,1.3747426926965021e+47,3.9185296707868497e+46,59.3915,6.403720885981398,7.301940012843125,5.332059010291795,2.6477129791022214e+47,1.0352044062516942e+47,79.188667,5.741792272354334,6.728417338226756,4.486808324466301,7.25497641373695e+47,3.7957440765533184e+47,118.783,False,False,False
118,118,2016-01-28 06:52:00,2016-01-28 07:02:00,2016-01-28 07:12:00,C2.8,2488,SSW,False,2016-01-28 07:02:00.548,2016-01-28 07:00:44.775,3.4986201e-06,2016-01-28 06:50:20,2016-01-28 06:51:20,2016-01-28 06:51:52.295,11.00144651456759,1.652234665694142e+48,11.98731679301985,1.436567092269294e+48,12.634490070673328,6.323601492054953e+47,nan,nan,nan,nan,,76.031625,nan,nan,nan,nan,,101.3755,nan,nan,nan,nan,,152.06325,nan,nan,nan,nan,,202.751,nan,nan,nan,nan,,304.1265,False,False,False
119,119,2016-01-28 11:48:00,2016-01-28 12:00:00,2016-01-28 12:16:00,C9.6,2488,SSW,False,2016-01-28 12:02:37.135,2016-01-28 12:00:54.735,1.33993035e-05,2016-01-28 11:47:10,2016-01-28 11:48:10,2016-01-28 11:48:51.801,10.954202630164868,6.359290290828429e+48,11.612052573450367,5.5423512667417754e+48,12.530742394816357,2.649869919600915e+48,9.223562448779942,9.590565359860049,8.84059867332319,6.925360074693543e+46,5.6632454994512814e+45,103.16675,9.165760762013567,9.546694672752352,8.767512855404663,8.626606403545788e+46,7.267958416244437e+45,137.555667,8.986534829499746,9.308054614220083,8.652629378749374,1.1763617535560644e+47,8.729646503285745e+45,206.3335,8.923977946002092,9.202672125822374,8.6360096673466,1.4327270872900543e+47,9.250425506394144e+45,275.111333,8.69537134048555,8.959156161459426,8.423398960525361,2.0194643605729683e+47,1.3132602138945088e+46,412.667,False,False,False
120,120,2016-01-28 21:48:00,2016-01-28 21:57:00,2016-01-28 22:02:00,C3.3,2488,SSW,False,2016-01-28 21:57:11.028,2016-01-28 21:56:09.588,4.3432965e-06,2016-01-28 21:46:00,2016-01-28 21:47:00,2016-01-28 21:48:14.451,10.8516068584035,2.0840252640528312e+48,12.012783597999686,1.6738438336503906e+48,12.840206586363689,1.1113165337580657e+48,nan,nan,nan,nan,,67.072125,nan,nan,nan,nan,,89.4295,nan,nan,nan,nan,,134.14425,nan,nan,nan,nan,,178.859,nan,nan,nan,nan,,268.2885,False,False,False
121,121,2016-01-29 03:14:00,2016-01-29 03:38:00,2016-01-29 04:04:00,B8.7,2490,SSW,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
122,122,2016-01-29 04:15:00,2016-01-29 04:28:00,2016-01-29 04:36:00,C2.0,2488,SSW,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
123,123,2016-01-29 07:57:00,2016-01-29 08:18:00,2016-01-29 08:26:00,C3.5,2488,SSW,False,2016-01-29 08:17:51.831,2016-01-29 08:15:38.711,4.6813693e-06,2016-01-29 07:56:30,2016-01-29 07:57:30,2016-01-29 07:57:59.905,11.086194403533106,2.1915416382552436e+48,12.67283325732353,1.5625984706252094e+48,13.188873256012538,1.1684462941018862e+48,7.294762308311881,7.9082223942713785,6.6242229547435985,8.663615055475603e+46,1.70546882323687e+46,148.99075,7.345092778245982,7.861985433246214,6.789030857152272,1.1579239903093943e+47,1.8568311539651564e+46,198.654333,7.607976749010998,7.970476250665944,7.228197575759727,1.3681947143738717e+47,1.4110276520814113e+46,297.9815,7.768573708876385,8.045265305728218,7.481920497153942,1.4867807003642267e+47,1.1188691593789052e+46,397.308667,7.401714193439892,7.668381132730938,7.125304059523671,2.5843601042969876e+47,2.2021635409017782e+46,595.963,False,False,False
124,124,2016-01-29 08:03:00,2016-01-29 08:06:00,2016-01-29 08:10:00,C1.0,2488,SSW,True,2016-01-29 08:06:38.045,2016-01-29 08:06:29.851,6.8198597e-07,2016-01-29 08:02:50,2016-01-29 08:03:50,2016-01-29 08:04:12.635,9.584303437550329,3.835151033891239e+47,9.878441550661393,3.6194915402158107e+47,10.602363687975329,1.897582896560926e+47,12.990954228537237,13.784921764548807,12.113300592170246,1.741236451375359e+46,2.4704015665373835e+45,18.17625,11.677087520520612,12.36996386822304,10.902078104092022,2.363820578209745e+46,3.3450217064330685e+45,24.235,10.675347426131891,11.255639026196656,10.042949049709053,3.5095435220384667e+46,4.5397346387286584e+45,36.3525,10.213205127110985,10.782469425317972,9.596515543761328,4.716404216959756e+46,6.049941596878185e+45,48.47,9.785674498741272,10.328398791860085,9.203705420332609,7.220963748674967e+46,8.860147683676036e+45,72.705,False,False,False
125,125,2016-01-29 14:53:00,2016-01-29 15:00:00,2016-01-29 15:11:00,B8.8,2488,SSW,False,2016-01-29 15:00:42.101,2016-01-29 14:59:07.895,7.8382743e-07,2016-01-29 14:49:40,2016-01-29 14:50:40,2016-01-29 14:53:15.641,8.750423625464302,5.0381127977176054e+47,9.786156543744799,3.892923027257735e+47,10.587857675324916,2.2923838951365113e+47,nan,nan,nan,nan,,55.8075,nan,nan,nan,nan,,74.41,nan,nan,nan,nan,,111.615,nan,nan,nan,nan,,148.82,nan,nan,nan,nan,,223.23,False,False,False
126,126,2016-01-29 16:33:00,2016-01-29 16:41:00,2016-01-29 16:49:00,C1.2,2488,SSW,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
127,127,2016-01-29 17:41:00,2016-01-29 17:44:00,2016-01-29 17:47:00,B4.1,2488,SSW,False,2016-01-29 17:43:57.608,2016-01-29 17:44:05.801,2.025842e-07,2016-01-29 17:41:00,2016-01-29 17:42:00,2016-01-29 17:43:16.648,8.03964060205061,1.4967912821415247e+47,8.882895611567404,1.2723046377902618e+47,9.213029824661199,1.0035009579388919e+47,7.630188554280291,7.719534683565513,7.539866694702319,9.412411089901082e+46,3.24288617562096e+45,5.12,7.629766782470302,7.696856578047409,7.562129144061099,9.414555054597063e+46,2.4325766803890992e+45,6.8266670000000005,7.641655767104333,7.777414410146363,7.503618040310647,9.688528534936667e+46,3.87858688217845e+45,10.24,7.552198387676468,7.685291827528975,7.416894146380496,1.012061580704448e+47,4.385670852681917e+45,13.653333,7.678787485925198,7.90027264815749,7.451087545791538,1.0535159077794517e+47,6.708849731180475e+45,20.48,True,False,False
128,128,2016-01-29 20:48:00,2016-01-29 21:46:00,2016-01-29 22:57:00,C2.0,2487,SSW,False,2016-01-29 21:43:38.621,2016-01-29 21:40:13.821,2.3961436e-06,2016-01-29 20:53:30,2016-01-29 20:54:30,2016-01-29 20:54:58.175,6.630658373082648,2.5871295010737015e+48,6.9488636064210505,2.265382451682375e+48,7.7248113713047175,1.1217599021485153e+48,nan,nan,nan,nan,,365.05575,nan,nan,nan,nan,,486.741,nan,nan,nan,nan,,730.1115,nan,nan,nan,nan,,973.482,nan,nan,nan,nan,,1460.223,False,False,False
129,129,2016-01-29 20:51:00,2016-01-29 21:43:00,2016-01-29 22:40:00,C2.0,2487,SSW,True,2016-01-29 21:43:38.621,2016-01-29 21:40:13.821,2.3961436e-06,2016-01-29 20:53:30,2016-01-29 20:54:30,2016-01-29 20:54:58.175,6.630658373082648,2.5871295010737015e+48,6.9488636064210505,2.265382451682375e+48,7.7248113713047175,1.1217599021485153e+48,nan,nan,nan,nan,,365.05575,nan,nan,nan,nan,,486.741,nan,nan,nan,nan,,730.1115,nan,nan,nan,nan,,973.482,nan,nan,nan,nan,,1460.223,False,False,False
130,130,2016-01-30 21:20:00,2016-01-30 21:25:00,2016-01-30 21:28:00,B9.1,2488,SSW,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
131,131,2016-01-31 08:09:00,2016-01-31 08:13:00,2016-01-31 08:16:00,B5.3,2488,SSW,False,2016-01-31 08:13:33.005,2016-01-31 08:12:58.191,3.5477973e-07,2016-01-31 08:07:20,2016-01-31 08:08:20,2016-01-31 08:09:08.815,6.877748056977433,3.5387783255258494e+47,8.151983965785103,2.2608472618152455e+47,8.324200414826876,1.763362533678707e+47,nan,nan,nan,nan,,33.02375,nan,nan,nan,nan,,44.031667,nan,nan,nan,nan,,66.0475,nan,nan,nan,nan,,88.063333,nan,nan,nan,nan,,132.095,False,False,False
132,132,2016-01-31 09:56:00,2016-01-31 10:02:00,2016-01-31 10:07:00,B6.0,2488,SSW,False,2016-01-31 10:02:30.168,2016-01-31 10:02:01.495,4.0698538e-07,2016-01-31 09:57:40,2016-01-31 09:58:40,2016-01-31 09:58:53.081,7.012506738226233,3.897943906541637e+47,8.093462190953684,2.862609255832947e+47,8.173919769763042,2.4092340434248806e+47,4.492440413783531,4.9401862873823585,3.9833260436435376,2.9614889925721246e+47,1.0326090206635754e+47,27.135875,4.654095097337407,5.037102885604548,4.229052637419287,2.9305623336252656e+47,8.197233087240631e+46,36.181167,5.01448004685012,5.385960053724345,4.605643771046458,2.8278827595852107e+47,6.714154982567962e+46,54.27175,5.198707403497617,5.54368619978028,4.822734362697651,3.002717854028215e+47,6.226956744720411e+46,72.362333,5.416833669536498,5.730734553716388,5.078349770422313,3.377902909809531e+47,5.91489384625722e+46,108.5435,False,False,False
133,133,2016-01-31 15:58:00,2016-01-31 16:01:00,2016-01-31 16:10:00,B4.3,2489,SSW,False,2016-01-31 16:01:53.348,2016-01-31 16:01:24.678,1.9038507e-07,2016-01-31 15:56:20,2016-01-31 15:57:20,2016-01-31 15:59:29.991,8.539346436486335,1.2719407651355956e+47,9.564120868574948,1.0313185629623269e+47,9.564120868574948,1.0313185629623269e+47,8.477328202011147,9.334860844701268,7.525870674649486,1.829365579261763e+46,3.869284444989368e+45,17.919625,8.436289005974597,9.209963641084267,7.587145326086324,2.2752959866929437e+46,4.550875588287478e+45,23.892833,8.4595863748946,9.199576024113732,7.651114894341716,3.1400446712365023e+46,6.004985467386802e+45,35.83925,8.389468011570646,9.05952579307877,7.663752744164142,4.0631315607695924e+46,7.103835284931119e+45,47.785667,8.308764622102137,8.846956778541136,7.735310411106523,5.464367044023925e+46,7.752651892251445e+45,71.6785,False,False,False
134,134,2016-01-31 19:01:00,2016-01-31 19:07:00,2016-01-31 19:11:00,B8.6,2490,SSW,False,2016-01-31 19:07:56.921,2016-01-31 19:07:11.868,8.907996e-07,2016-01-31 18:59:30,2016-01-31 19:00:30,2016-01-31 19:03:06.108,9.186381440007263,5.320896385121998e+47,9.927638909473917,4.291397863065818e+47,10.385929090598696,2.736160651210103e+47,nan,nan,nan,nan,,36.351625,nan,nan,nan,nan,,48.468833,nan,nan,nan,nan,,72.70325,nan,nan,nan,nan,,96.937667,nan,nan,nan,nan,,145.4065,False,False,False
135,135,2016-01-31 23:41:00,2016-01-31 23:44:00,2016-01-31 23:47:00,B5.6,2490,SSW,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False
136,136,2016-02-01 01:09:00,2016-02-01 01:14:00,2016-02-01 01:17:00,C1.6,2490,SSW,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True
137,137,2016-02-01 03:31:00,2016-02-01 03:36:00,2016-02-01 03:39:00,B9.4,2491,SSW,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
138,138,2016-02-01 15:15:00,2016-02-01 15:22:00,2016-02-01 15:29:00,B3.9,2489,SSW,False,2016-02-01 15:22:03.965,2016-02-01 15:17:19.295,2.002482e-07,2016-02-01 15:14:00,2016-02-01 15:15:00,2016-02-01 15:15:32.801,7.061392685698259,1.890667007365762e+47,12.539342046827407,3.451713479340713e+46,9.62511039127619,6.566045111063816e+46,nan,nan,nan,nan,,48.8955,nan,nan,nan,nan,,65.194,nan,nan,nan,nan,,97.791,nan,nan,nan,nan,,130.388,nan,nan,nan,nan,,195.582,False,False,False
139,139,2016-02-01 16:10:00,2016-02-01 16:13:00,2016-02-01 16:17:00,B3.6,2489,SSW,False,2016-02-01 16:13:26.178,2016-02-01 16:13:17.988,2.1387493e-07,2016-02-01 16:09:00,2016-02-01 16:10:00,2016-02-01 16:12:18.595,8.204651505801204,1.5262182840038118e+47,9.142265270582676,1.128072560016562e+47,9.142265270582676,1.128072560016562e+47,9.013387195456147,9.922506475886225,7.999385243435434,2.0379921621034705e+46,3.4584705155549053e+45,8.447875,7.147323388493599,8.32711655107881,5.7164040842438215,3.225394974809732e+46,1.1903554009110724e+46,11.263833,6.825773235385547,7.612096227006446,5.9276277802944914,4.1419269318071044e+46,1.1373745689901418e+46,16.89575,6.672717770507896,7.321391619049144,5.946911678093645,4.762996080628482e+46,1.1455125855329504e+46,22.527667,6.252101343691576,6.736026334010072,5.720217210306032,7.705173755587422e+46,1.7089599419982544e+46,33.7915,False,False,False
140,140,2016-02-02 04:52:00,2016-02-02 05:00:00,2016-02-02 05:14:00,B4.6,2492,SSW,False,2016-02-02 04:59:47.785,2016-02-02 04:59:51.878,2.716047e-07,2016-02-02 04:53:10,2016-02-02 04:54:10,2016-02-02 04:54:26.248,6.203233772624883,3.4178477024913368e+47,7.377569708668526,2.3500254980337984e+47,7.702849138197851,1.7459845272376937e+47,5.292898034488224,5.663179065251023,4.887225179920916,1.6592706488041442e+47,3.455319345827865e+46,40.192125,5.650817851857364,6.0024140341628165,5.269570781439118,1.5118979134190624e+47,2.635502040753951e+46,53.5895,6.068912001770137,6.395852716875838,5.719719725121324,1.440485481511627e+47,2.0324739273385108e+46,80.38425,6.319331102035277,6.610401822097867,6.011763821069653,1.4362244940989759e+47,1.6652067514248516e+46,107.179,6.508364201362337,6.737538870788494,6.269991295531829,1.563427434281637e+47,1.363910771051964e+46,160.7685,False,False,False
141,141,2016-02-02 11:25:00,2016-02-02 11:30:00,2016-02-02 11:37:00,B3.6,2492,SSW,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
142,142,2016-02-02 14:22:00,2016-02-02 14:52:00,2016-02-02 15:53:00,C1.2,0,SSW,False,2016-02-02 14:52:14.628,2016-02-02 14:38:47.725,1.4057606e-06,2016-02-02 14:21:40,2016-02-02 14:22:40,2016-02-02 14:22:55.415,8.974032215434748,8.693119564080294e+47,10.632602769268956,5.7822685664507255e+47,10.639011768465348,5.704109786173152e+47,nan,nan,nan,nan,,219.901625,nan,nan,nan,nan,,293.202167,nan,nan,nan,nan,,439.80325,nan,nan,nan,nan,,586.404333,nan,nan,nan,nan,,879.6065,False,False,False
143,143,2016-02-02 18:34:00,2016-02-02 19:02:00,2016-02-02 19:36:00,B6.5,2491,SSW,False,2016-02-02 19:01:39.251,2016-02-02 18:41:57.561,2.5164059e-07,2016-02-02 18:34:30,2016-02-02 18:35:30,2016-02-02 18:36:01.211,7.2453010512541836,2.255880617327835e+47,10.04979211523406,1.1290136289408883e+47,8.306686384428305,9.697090019599754e+46,nan,nan,nan,nan,,192.255,nan,nan,nan,nan,,256.34,nan,nan,nan,nan,,384.51,nan,nan,nan,nan,,512.68,nan,nan,nan,nan,,769.02,False,False,False
144,144,2016-02-03 02:09:00,2016-02-03 02:35:00,2016-02-03 02:45:00,B7.8,2490,SSW,False,2016-02-03 02:35:11.005,2016-02-03 02:34:36.191,5.760867e-07,2016-02-03 02:15:50,2016-02-03 02:16:50,2016-02-03 02:17:34.238,7.855307710947099,4.434066416780716e+47,8.216182319581947,4.047656263812648e+47,8.265745100355636,3.953927082023874e+47,nan,nan,nan,nan,,132.095875,nan,nan,nan,nan,,176.127833,nan,nan,nan,nan,,264.19175,nan,nan,nan,nan,,352.255667,nan,nan,nan,nan,,528.3835,False,False,False
145,145,2016-02-03 04:39:00,2016-02-03 04:59:00,2016-02-03 05:24:00,B6.8,2490,SSW,False,2016-02-03 04:58:42.835,2016-02-03 04:56:33.811,4.0283237e-07,2016-02-03 04:38:00,2016-02-03 04:39:00,2016-02-03 04:42:52.565,7.2927944911597695,3.564979003374715e+47,8.81706633155313,2.319894184203037e+47,9.269124140388922,1.2877716025543802e+47,nan,nan,nan,nan,,118.78375,nan,nan,nan,nan,,158.378333,nan,nan,nan,nan,,237.5675,nan,nan,nan,nan,,316.756667,nan,nan,nan,nan,,475.135,False,False,False
146,146,2016-02-03 12:03:00,2016-02-03 12:23:00,2016-02-03 12:42:00,C1.0,12492,GOES,False,2016-02-03 12:23:23.975,2016-02-03 12:15:49.325,5.2819814e-08,2016-02-03 12:21:40,2016-02-03 12:22:40,2016-02-03 12:23:09.641,9.261137997596013,3.1180967206622316e+46,nan,nan,11.380294177196747,2.059761953038499e+46,12.872218338081028,12.872218338081028,12.872218338081028,1.3723817715039706e+46,0.0,1.79175,12.58409952706072,12.778634657306425,12.384150416516785,1.4771313899968752e+46,5.858459574281771e+44,2.3890000000000002,12.58409952706072,12.778634657306425,12.384150416516785,1.4771313899968752e+46,5.858459574281771e+44,3.5835,12.492123830056002,12.639169401039984,12.341960176287962,1.5129737293132524e+46,4.5533655004836554e+44,4.7780000000000005,12.31444383324929,12.497002228565368,12.126991014042849,1.585769057959923e+46,6.021021237336121e+44,7.167,False,False,False
147,147,2016-02-03 14:47:00,2016-02-03 14:53:00,2016-02-03 14:53:00,C1.0,2491,SSW,False,2016-02-03 14:52:56.175,2016-02-03 14:51:28.111,6.9249796e-07,2016-02-03 14:42:10,2016-02-03 14:43:10,2016-02-03 14:44:07.795,9.20531816848264,4.124006980397945e+47,10.464950754610776,2.980575619707738e+47,10.464950754610776,2.980575619707738e+47,8.11477155284836,8.898695938948203,7.250001187177821,1.7971843158683061e+46,3.3925256322212073e+45,66.0475,6.573176024234373,7.2448646011473405,5.815596752062407,3.1807864918982307e+46,7.908234689373245e+45,88.063333,6.699493539398497,7.149718261553247,6.214277795888283,3.8302651999817613e+46,6.146069782400257e+45,132.095,7.0249991839681165,7.435743391486681,6.587267825930888,4.4148896612324786e+46,5.948453327681063e+45,176.126667,7.1785888110566765,7.5673380255484615,6.766748687863472,6.863307201861875e+46,8.677817015047872e+45,264.19,False,False,False
148,148,2016-02-03 15:12:00,2016-02-03 15:23:00,2016-02-03 15:31:00,C1.8,0,SSW,True,2016-02-03 15:24:03.931,2016-02-03 15:19:35.648,1.4381878e-06,2016-02-03 15:11:30,2016-02-03 15:12:30,2016-02-03 15:13:04.481,9.093133950299588,8.720323178173732e+47,10.408604842026216,6.060554979887476e+47,10.677524573622417,5.359345068584988e+47,10.031757599927174,10.483695878197723,9.550667900022617,8.092787847548549e+46,7.186668703819606e+45,82.43125,10.02071306660385,10.488333837182951,9.52194572880943,1.0205326890244129e+47,9.400719834125342e+45,109.908333,10.0096356273519,10.487223321345429,9.499631827689754,1.5009024190123539e+47,1.3839347093852956e+46,164.8625,9.955481290382224,10.40209371808882,9.480922297970302,2.0019117083453906e+47,1.7283104689554952e+46,219.816667,9.84269784668483,10.200251000948072,9.468057843754197,2.8677517227910072e+47,2.0175748695943716e+46,329.725,False,False,False
149,149,2016-02-03 16:29:00,2016-02-03 16:34:00,2016-02-03 16:39:00,C1.4,2493,SSW,False,2016-02-03 16:34:00.248,2016-02-03 16:33:15.191,1.3360693e-06,2016-02-03 16:29:10,2016-02-03 16:30:10,2016-02-03 16:30:25.208,9.951774253565524,7.13978670290064e+47,10.91661640016841,5.505474533950267e+47,11.038372562857225,5.01068989144982e+47,10.35762246183808,10.911209992055266,9.75886948122625,2.509171713279815e+46,2.6363715525107056e+45,26.88,10.069306477877943,10.607798559298404,9.489118426548474,3.0472246325641357e+46,3.4146500928399456e+45,35.84,9.744169771108613,10.346654384526806,9.09355201103103,4.3987727864738427e+46,5.60577520424029e+45,53.76,9.519740574176343,10.156180594726758,8.832283186754342,5.992932098295329e+46,8.085112242227629e+45,71.68,9.05005020819088,9.601249216827746,8.461746689746168,9.535476362165682e+46,1.2223842654222212e+46,107.52,False,False,False
150,150,2016-02-03 18:25:00,2016-02-03 18:33:00,2016-02-03 18:40:00,B7.5,2493,SSW,False,2016-02-03 18:29:53.155,2016-02-03 18:30:01.348,5.139228e-07,2016-02-03 18:23:50,2016-02-03 18:24:50,2016-02-03 18:26:48.838,9.0797514805916,3.1229299612072164e+47,9.233366928519827,3.0470438263197208e+47,9.775133854718199,1.865352445282822e+47,5.740320721952822,6.525637651853653,4.794470193507287,1.0463829779286895e+47,4.2285229282899546e+46,23.039625,5.874486477893286,6.659905116741933,4.934989676716793,1.2066725102461234e+47,4.680156077985522e+46,30.7195,6.054342363079131,6.747013368411114,5.251432604272709,1.632224068909881e+47,5.236054374596109e+46,46.07925,6.188685476041545,6.778464969928326,5.524479247245038,1.858873724062435e+47,4.819382742135811e+46,61.439,6.411122044225196,6.881964834631187,5.897559903869941,2.2534267217975044e+47,4.295045062379173e+46,92.1585,False,False,False
