,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Peak Time NoSub,Peak Time,Background End Time,Fancy Temp,Fancy EM,Fancy Tdelta,Peak Temp Long,Peak EM Long,Peak Temp Short,Peak EM Short,Flare Max Temp,Flare Max EM,Temp 1/8,EM 1/8,Tdelta 1/8,Temp 1/6,EM 1/6,Tdelta 1/6,Temp 1/4,EM 1/4,Tdelta 1/4,Temp 1/3,EM 1/3,Tdelta 1/3,Temp 1/2,EM 1/2,Tdelta 1/2,Temp 2/3,EM 2/3,Tdelta 2/3,Temp 3/4,EM 3/4,Tdelta 3/4
111,2016-01-28 06:52:00.000,2016-01-28 07:02:00.000,2016-01-28 07:12:00.000,C2.8,634.86336,207.745218,2488,2016-01-28 07:02:00.548,2016-01-28 07:02:00.548,2016-01-28 07:02:00.548,2016-01-28 06:53:00,12.210946253679362,3.4438895832313145e+47,240.0,11.025152605545232,1.6428489090442998e+48,12.011790465889089,1.4288255631518312e+48,12.613189114116256,1.6428489090442998e+48,,,0.0,6.513465942215893,4.0211002841597356e+46,22.522833,9.603173474556817,4.3927827995910594e+46,67.5685,10.880725664498806,8.536249799436542e+46,112.614167,11.87343691583889,2.1620541420264544e+47,202.7055,12.283116235174473,3.7104306541185096e+47,292.796833,12.363774327389875,4.5936013101050835e+47,337.8425
112,2016-01-28 11:48:00.000,2016-01-28 12:00:00.000,2016-01-28 12:16:00.000,C9.6,713.4879,117.034158,2488,2016-01-28 12:02:37.135,2016-01-28 12:02:37.135,2016-01-28 12:02:37.135,2016-01-28 11:48:30,9.59641821699596,1.8543750784667686e+47,30.0,10.956967647922385,6.35324977417004e+48,11.615179801653182,5.536869218118072e+48,12.537238280255577,6.35324977417004e+48,,,0.0,10.498887801215176,1.0069326999199087e+47,35.297292,10.12783976596376,1.337910929793994e+47,105.891875,9.959564175193416,1.590387633891735e+47,176.486458,9.750946068066488,2.1826878435777753e+47,317.675625,11.25532164199608,5.698305737799089e+47,458.864792,11.86740364506397,9.062002906968787e+47,529.459375
113,2016-01-28 21:48:00.000,2016-01-28 21:57:00.000,2016-01-28 22:02:00.000,C3.3,742.56312,180.738864,2488,2016-01-28 21:57:11.028,2016-01-28 21:57:11.028,2016-01-28 21:57:11.028,2016-01-28 21:49:00,9.285821348258079,8.174182784568044e+46,20.0,10.860160223469387,2.0722968839291357e+48,12.02638032843799,1.663196190062872e+48,12.86324012567429,2.0722968839291357e+48,,,0.0,9.038947688958437,6.584755197252843e+46,20.4595,9.20676484301279,7.917475327686983e+46,61.3785,9.208700623604116,1.0196978522722213e+47,102.2975,10.203377861476223,2.0202834626536608e+47,184.1355,11.357531619613328,3.606816654287462e+47,265.9735,11.879280231146577,4.50374247727582e+47,306.8925
114,2016-01-29 03:14:00.000,2016-01-29 03:38:00.000,2016-01-29 04:04:00.000,B8.7,-459.333678,-252.870024,2490,2016-01-29 03:39:20.208,2016-01-29 03:39:20.208,2016-01-29 03:39:20.208,2016-01-29 03:24:50,7.622882646307525,5.716637089759974e+47,100.0,7.002159309133475,7.203550742390839e+47,8.117989998145703,4.956062038269643e+47,7.743613107743261,7.203550742390839e+47,,,0.0,7.247581237794184,8.210724190477096e+46,36.258667,7.794540275050542,9.33023177579235e+46,108.776,7.8765651070269325,1.1552641418327141e+47,181.293333,7.661119737521226,1.8615053730569087e+47,326.328,7.746167315912675,2.55567510702789e+47,471.362667,7.728287672223319,2.9088140984740624e+47,543.88
115,2016-01-29 04:15:00.000,2016-01-29 04:28:00.000,2016-01-29 04:36:00.000,C2.0,783.98862,175.559286,2488,2016-01-29 04:28:55.951,2016-01-29 04:28:55.951,2016-01-29 04:28:55.951,2016-01-29 04:16:00,10.16952248918158,8.734685671966098e+46,158.0,9.697704669691097,1.223417933011158e+48,10.244874353485972,1.1012715244579397e+48,11.064067003454126,1.223417933011158e+48,,,0.0,10.311543053820406,1.3557777166326667e+47,32.331292,10.200586843097529,1.592045121405998e+47,96.993875,10.463688970573914,1.9926400021922127e+47,161.656458,10.736266814785319,2.951220887452678e+47,290.981625,10.755930286849278,4.419984035878169e+47,420.306792,10.635938515581486,5.161536531898722e+47,484.969375
116,2016-01-29 07:57:00.000,2016-01-29 08:18:00.000,2016-01-29 08:26:00.000,C3.5,793.74102,174.275538,2488,2016-01-29 08:17:51.831,2016-01-29 08:17:51.831,2016-01-29 08:17:51.831,2016-01-29 07:57:40,11.241317033805036,1.031346594939105e+47,100.0,11.097720120137959,2.1882125126133362e+48,12.684580502785476,1.5606647992574764e+48,13.203407596427246,2.1882125126133362e+48,,,0.0,11.418703922759539,1.1521039992611932e+47,50.492958,10.640162650831732,1.2480968761721788e+47,151.478875,10.164046442005768,1.3155436226679288e+47,252.464792,9.683182938621172,2.4860026520220026e+47,454.436625,9.2380690194325,2.93484764577483e+47,656.408458,9.17225805713449,2.9419703530071366e+47,757.394375
117,2016-01-29 08:03:00.000,2016-01-29 08:06:00.000,2016-01-29 08:10:00.000,C1.0,834.57768,118.18101,2488,2016-01-29 08:06:38.045,2016-01-29 08:06:38.045,2016-01-29 08:06:38.045,2016-01-29 08:03:50,12.504503172036907,1.2862812451833063e+46,41.51125,9.584303437550329,3.835151033891239e+47,9.878441550661393,3.6194915402158107e+47,10.620499532334449,3.835151033891239e+47,,,0.0,14.82425628081706,8.943736689117582e+45,7.001875,12.504507093751632,1.9645001852975828e+46,21.005625,10.788490715082512,3.37475962812304e+46,35.009375,10.008271995524778,6.143295429042474e+46,63.016875,10.082943843521225,9.17133206807912e+46,91.024375,10.165604789643325,1.1065336661275215e+47,105.028125
118,2016-01-29 14:53:00.000,2016-01-29 15:00:00.000,2016-01-29 15:11:00.000,B8.8,860.38872,97.000752,2488,2016-01-29 15:00:42.101,2016-01-29 15:00:42.101,2016-01-29 15:00:42.101,2016-01-29 14:54:00,9.55146804946379,4.0011908170615105e+47,70.0,8.842739431058755,4.880069471609403e+47,10.174621132858663,3.4986518692329934e+47,9.241721121627164,4.9439321166193465e+47,,,0.0,,,16.754208,1.970741293023413,8.108400329263614e+48,50.262625,7.957983850802166,5.940521122378074e+46,83.771042,9.825367571349036,1.0793640323901522e+47,150.787875,9.990865058063035,1.6455404775271394e+47,217.804708,9.922641366809007,1.9101676320884324e+47,251.313125
119,2016-01-29 16:33:00.000,2016-01-29 16:41:00.000,2016-01-29 16:49:00.000,C1.2,836.89428,183.951762,2488,2016-01-29 16:41:42.081,2016-01-29 16:41:42.081,2016-01-29 16:41:42.081,2016-01-29 16:34:00,9.73065366625606,2.7909514128121313e+47,140.0,8.863484758533176,8.703714824910017e+47,9.395378530045592,7.856876472791437e+47,10.147451204131297,8.703714824910017e+47,,,0.0,9.349197699247574,4.0181964217804633e+46,19.253375,8.525952249606384,8.624613305555865e+46,57.760125,9.089660400999412,1.3150845755367551e+47,96.266875,9.699178805882479,2.3901136021422146e+47,173.280375,9.694598771454002,3.4796679794910685e+47,250.293875,9.611650074036026,4.000325657468509e+47,288.800625
120,2016-01-29 17:41:00.000,2016-01-29 17:44:00.000,2016-01-29 17:47:00.000,B4.1,838.82556,167.295516,2488,2016-01-29 17:43:57.608,2016-01-29 17:43:57.608,2016-01-29 17:43:57.608,2016-01-29 17:42:00,7.616631447212601,3.406118027043907e+46,28.902,8.095948435495279,1.4788655877845586e+47,8.93411017022025,1.2612302855543957e+47,9.272207070106225,1.1097486192464777e+48,,,0.0,5.8924209269033225,6.89295024135964e+46,4.900333,7.785359472254646,3.860372803310125e+46,14.701,7.738448480070232,4.33891758004298e+46,24.501667,6.253139769081763,8.241619591930268e+46,44.103,6.4291117131260425,8.777173299129728e+46,63.704333,6.715158411477567,8.637479597693488e+46,73.505
121,2016-01-29 20:48:00.000,2016-01-29 21:46:00.000,2016-01-29 22:57:00.000,C2.0,908.73132,-320.21958,2487,2016-01-29 21:43:38.621,2016-01-29 21:43:38.621,2016-01-29 21:43:38.621,2016-01-29 20:49:40,8.013336520796756,2.4561877061555794e+47,80.0,6.718772048083688,2.561232903156166e+48,7.0294856785634385,2.255386644140011e+48,9.338433507773878,2.5907014823583985e+48,,,0.0,7.942071432507155,1.0237965829935962e+47,134.942542,8.04770934557313,1.4971501190449938e+47,404.827625,7.996037902921871,2.236371151474649e+47,674.712708,7.9197438195358245,4.217856331060897e+47,1214.482875,7.727047948554092,6.5930741834709846e+47,1754.253042,7.63759610815167,7.796443978163246e+47,2024.138125
122,2016-01-29 20:51:00.000,2016-01-29 21:43:00.000,2016-01-29 22:40:00.000,C2.0,908.73108,-320.219088,2487,2016-01-29 21:43:38.621,2016-01-29 21:43:38.621,2016-01-29 21:43:38.621,2016-01-29 20:49:40,8.013336520796756,2.4561877061555794e+47,80.0,6.718772048083688,2.561232903156166e+48,7.0294856785634385,2.255386644140011e+48,9.338433507773878,2.5907014823583985e+48,,,0.0,7.942071432507155,1.0237965829935962e+47,134.942542,8.04770934557313,1.4971501190449938e+47,404.827625,7.996037902921871,2.236371151474649e+47,674.712708,7.9197438195358245,4.217856331060897e+47,1214.482875,7.727047948554092,6.5930741834709846e+47,1754.253042,7.63759610815167,7.796443978163246e+47,2024.138125
123,2016-01-30 21:20:00.000,2016-01-30 21:25:00.000,2016-01-30 21:28:00.000,B9.1,957.11442,84.925548,2488,2016-01-30 21:25:35.865,2016-01-30 21:25:35.865,2016-01-30 21:25:35.865,2016-01-30 21:21:00,8.864235583932711,2.1591166243759098e+47,150.0,9.172405646467073,5.108219399039579e+47,9.209991350495946,5.033040927089444e+47,9.238853194396913,5.108642515061039e+47,,,0.0,4.8673964677774535,8.52643963357417e+46,11.494375,6.381593472405667,5.056330323788832e+46,34.483125,6.268875639870237,6.999235040230579e+46,57.471875,7.382256802549095,8.873846266165034e+46,103.449375,8.201492513789502,1.2549503861961492e+47,149.426875,8.523943238334486,1.4175158069292865e+47,172.415625
124,2016-01-31 08:09:00.000,2016-01-31 08:13:00.000,2016-01-31 08:16:00.000,B5.3,959.77524,83.280768,2488,2016-01-31 08:13:33.005,2016-01-31 08:13:33.005,2016-01-31 08:13:33.005,2016-01-31 08:10:00,10.919997084076927,1.4938314916658087e+46,70.0,7.9715241443475335,2.3785195306663317e+47,9.371880445814833,1.6004787161189323e+47,10.2462330340538,2.4883890362533363e+47,,,0.0,18.1665363512658,2.5131097322400073e+45,8.875208,15.993341611220556,5.576870282817086e+45,26.625625,11.691925690920563,1.3917723012039691e+46,44.376042,9.66100258417736,3.374776306257369e+46,79.876875,9.086133222078548,5.413828945680275e+46,115.377708,9.035244893538547,6.297908847831659e+46,133.128125
125,2016-01-31 09:56:00.000,2016-01-31 10:02:00.000,2016-01-31 10:07:00.000,B6.0,952.20102,135.433188,2488,2016-01-31 10:02:30.168,2016-01-31 10:02:30.168,2016-01-31 10:02:30.168,2016-01-31 09:57:00,nan,nan,60.0,7.058242869742546,4.1588584156458096e+47,8.055967313150429,3.1292742767936145e+47,8.123857000773826,2.1844761937482424e+48,,,0.0,,,13.757,,,41.271,,,68.785,4.870400309504005,2.232142441828496e+47,123.813,6.282540418453271,1.914401548939336e+47,178.841,6.591054299773051,2.0059791918289687e+47,206.355
126,2016-01-31 15:58:00.000,2016-01-31 16:01:00.000,2016-01-31 16:10:00.000,B4.3,376.12488,260.664702,2489,2016-01-31 16:01:53.348,2016-01-31 16:01:53.348,2016-01-31 16:01:53.348,2016-01-31 15:58:40,nan,nan,48.0,8.269975403812273,1.360712428306842e+47,9.299556224005972,1.0897929757546896e+47,11.901384462681987,1.88588906552136e+47,,,0.0,,,8.056167,,,24.1685,4.251954639808427,5.519472502830544e+46,40.280833,8.063393620766593,3.14650488053743e+46,72.5055,8.54050463577365,4.759491797612393e+46,104.730167,8.517512663194355,5.654439588653448e+46,120.8425
127,2016-01-31 19:01:00.000,2016-01-31 19:07:00.000,2016-01-31 19:11:00.000,B8.6,174.17244,-255.482814,2490,2016-01-31 19:07:56.921,2016-01-31 19:07:56.921,2016-01-31 19:07:56.921,2016-01-31 19:02:00,nan,nan,,9.261653977613786,5.303405214496601e+47,9.997677478929802,4.292467828748212e+47,,,,,0.0,13.627465303174167,3.745124514369849e+45,14.871708,8.612275682480867,1.667874991979225e+46,44.615125,9.359811855172968,3.6534912877195663e+46,74.358542,9.311311679832516,9.66282115520524e+46,133.845375,8.851615364792591,1.2782492599451146e+47,193.332208,8.735675479885991,1.4040690852129842e+47,223.075625
128,2016-01-31 23:41:00.000,2016-01-31 23:44:00.000,2016-01-31 23:47:00.000,B5.6,81.50217,-187.408908,2490,2016-01-31 23:46:49.065,2016-01-31 23:46:49.065,2016-01-31 23:46:49.065,2016-01-31 23:42:00,10.868459149428698,4.273424412414337e+46,100.0,9.234159492476312,2.5096514437790496e+47,9.788365928743946,2.1278306991767836e+47,10.7832230088695,2.5174496599809503e+47,,,0.0,9.234575670633783,1.7065848794100207e+46,12.044375,10.824533089225557,1.9891624725751633e+46,36.133125,11.46096112980026,2.70606520157209e+46,60.221875,10.705207694643475,5.289346729706717e+46,108.399375,10.44942674463967,7.814941307037013e+46,156.576875,10.239109369270968,9.125390515010174e+46,180.665625
129,2016-02-01 01:09:00.000,2016-02-01 01:14:00.000,2016-02-01 01:17:00.000,C1.6,219.292092,-272.651394,2490,2016-02-01 01:14:34.478,2016-02-01 01:14:34.478,2016-02-01 01:14:34.478,2016-02-01 01:10:00,13.845739593160856,3.1418509114518646e+47,180.0,10.730110256513843,1.0267307665977205e+48,13.858075621635551,5.774367652892382e+47,11.93962477112428,1.0267307665977205e+48,,,0.0,,,11.436583,,,34.30975,3.951151174356084,1.897942232189691e+47,57.182917,12.872132513949083,4.869264945644127e+46,102.92925,14.995965161567243,1.2670884138189095e+47,148.675583,14.6264185480464,1.8127167690470813e+47,171.54875
130,2016-02-01 03:31:00.000,2016-02-01 03:36:00.000,2016-02-01 03:39:00.000,B9.4,-941.58552,202.14747,2491,2016-02-01 03:36:05.491,2016-02-01 03:36:05.491,2016-02-01 03:36:05.491,2016-02-01 03:32:00,11.19234748431238,2.1758304168574322e+47,170.0,9.650104275094227,5.548806268989884e+47,10.928899933487948,4.220732105734845e+47,9.959736973208448,5.574476294134803e+47,,,0.0,21.963183506928477,3.5182920475356634e+45,10.228792,15.562557213325316,6.895648481952134e+45,30.686374999999998,13.040168327502206,1.3443481890044448e+46,51.143958,11.597906315606725,3.8432054479884626e+46,92.059125,11.80146443760911,8.434466198043394e+46,132.974292,11.75102526133508,1.1449552728118038e+47,153.431875
131,2016-02-01 15:15:00.000,2016-02-01 15:22:00.000,2016-02-01 15:29:00.000,B3.9,565.43817,250.305618,2489,2016-02-01 15:22:03.965,2016-02-01 15:22:03.965,2016-02-01 15:22:03.965,2016-02-01 15:16:00,8.958416662579634,2.2595863377370404e+46,58.0,7.439960261188581,1.5037207495117435e+47,14.393437220705483,2.2221391963410138e+46,14.393437220705483,2.802674025270481e+47,,,0.0,6.739529686697974,5.407350135371899e+46,15.165208,10.33256559595569,2.9403521311697583e+46,45.495625,9.224338167756482,3.7416258729720907e+46,75.826042,8.142194580334685,5.183774760591836e+46,136.486875,7.874401863407098,6.232922372955948e+46,197.147708,7.906578388148699,6.620795304519963e+46,227.478125
132,2016-02-01 16:10:00.000,2016-02-01 16:13:00.000,2016-02-01 16:17:00.000,B3.6,565.43493,250.340286,2489,2016-02-01 16:13:26.178,2016-02-01 16:13:26.178,2016-02-01 16:13:26.178,2016-02-01 16:11:00,12.498218917645659,2.0608658113324636e+44,48.0,8.336069445737609,1.489800068991327e+47,9.27461948798287,1.1077758893120253e+47,16.77840554847624,1.968704065817863e+47,,,0.0,,,6.09075,3.1422582536585093,3.9812625150855156e+46,18.27225,18.591725564865826,6.754206294581265e+44,30.45375,9.30386827927949,2.8666526086517615e+45,54.81675,8.986459665389976,9.686457464390203e+45,79.17975,7.936957725186603,1.9557004232465848e+46,91.36125
133,2016-02-02 04:52:00.000,2016-02-02 05:00:00.000,2016-02-02 05:14:00.000,B4.6,-934.4556,235.236456,2492,2016-02-02 04:59:47.785,2016-02-02 04:59:47.785,2016-02-02 04:59:47.785,2016-02-02 04:52:40,15.05604268365051,7.10844527418876e+45,88.0,7.801730864556046,2.3275729467961706e+47,8.681523306308677,1.9438457411286412e+47,10.947183023579841,2.4551457562076676e+47,,,0.0,11.333358407661398,1.3309836692868935e+46,17.824375,10.534004776164776,2.4293050028140265e+46,53.473125,10.03472749381726,3.940733114390891e+46,89.121875,9.93027807078439,6.210196411634953e+46,160.419375,9.574650042934914,8.307781183275284e+46,231.716875,9.363500553770466,9.363025903058898e+46,267.365625
134,2016-02-02 11:25:00.000,2016-02-02 11:30:00.000,2016-02-02 11:37:00.000,B3.6,-908.67342,261.958314,2492,2016-02-02 11:30:26.978,2016-02-02 11:30:26.978,2016-02-02 11:30:26.978,2016-02-02 11:26:00,nan,nan,28.0,8.377845589882424,1.482916636068782e+47,11.051645478977056,7.279855309965355e+46,11.576481272819576,1.5649056978251247e+47,,,0.0,5.4803708378505185,5.093677885671632e+46,11.124083,8.05085950085171,3.246089053583018e+46,33.37225,9.357388845399537,3.5010604546134763e+46,55.620417,10.055343800040294,4.872992266131168e+46,100.11675,9.97267212901701,6.302945837147346e+46,144.613083,9.775128440609972,6.971642881322922e+46,166.86125
135,2016-02-02 14:22:00.000,2016-02-02 14:52:00.000,2016-02-02 15:53:00.000,C1.2,-967.65768,102.938712,0,2016-02-02 14:52:14.628,2016-02-02 14:52:14.628,2016-02-02 14:52:14.628,2016-02-02 14:23:00,11.307217475546297,1.6355169901783223e+47,70.0,9.0778598423665,8.523210982720655e+47,10.737955171567886,5.696915774348071e+47,12.271877224016729,8.738948325852355e+47,,,0.0,11.844678382746558,2.5396689245894562e+47,73.1095,11.934230936941386,2.658578252061426e+47,219.3285,11.842737601691978,2.9318604273183495e+47,365.5475,11.439310192041576,3.6290215723781857e+47,657.9855,10.967667582276327,4.414241833054901e+47,950.4235,10.751842823348152,4.764613209062296e+47,1096.6425
136,2016-02-02 18:34:00.000,2016-02-02 19:02:00.000,2016-02-02 19:36:00.000,B6.5,-653.29356,94.047486,2491,2016-02-02 19:01:39.251,2016-02-02 19:01:39.251,2016-02-02 19:01:39.251,2016-02-02 19:00:00,7.837079510346673,1.952623197960583e+46,24.31275,8.329144922211658,9.265380144866684e+46,13.279963002328383,3.757388109642234e+46,9.886066583750635,1.0206074362983643e+47,,,0.0,10.317075947809853,1.320888631830393e+46,4.135458,7.836636425395792,2.292224876953649e+46,12.406375,8.170021783197942,2.4018534991161424e+46,20.677292,8.61272965729759,2.836099926251512e+46,37.219125,8.662609579197158,3.581164217372815e+46,53.760958,8.723798609951432,3.9244392574292866e+46,62.031875
137,2016-02-03 02:09:00.000,2016-02-03 02:35:00.000,2016-02-03 02:45:00.000,B7.8,644.45442,-279.129948,2490,2016-02-03 02:35:11.005,2016-02-03 02:35:11.005,2016-02-03 02:35:11.005,2016-02-03 02:16:50,8.042305490881255,3.2951702851105345e+47,90.0,8.109341592889123,4.19352149660661e+47,8.463011948357492,3.85404685717497e+47,8.51453464466445,4.796511772641973e+47,,,0.0,8.45222117495404,5.060886015782345e+46,45.875208,8.790181612262831,7.735554891002767e+46,137.625625,8.814931436177721,1.1005442841138475e+47,229.376042,8.46030854498124,1.756168861490404e+47,412.876875,8.202969338212664,2.3478073982153065e+47,596.377708,8.054683199627465,2.574253786371354e+47,688.128125
138,2016-02-03 02:12:00.000,2016-02-03 02:35:00.000,2016-02-03 03:38:00.000,B7.8,644.45418,-279.12816,2490,2016-02-03 02:35:11.005,2016-02-03 02:35:11.005,2016-02-03 02:35:11.005,2016-02-03 02:12:50,8.506289713995168,1.785069924802479e+47,80.0,7.978864691809397,4.625805411125698e+47,8.31204758101935,4.261446902149178e+47,8.836423556878884,5.3333961069846774e+47,,,0.0,7.250906151574092,3.612063106319473e+46,55.875208,4.787118688576281,1.2457095371538758e+47,167.625625,6.495814199020275,8.326923436712837e+46,279.376042,7.890376015532679,1.2646959921745538e+47,502.876875,7.909905270393578,1.9896789174303627e+47,726.377708,7.810051050223059,2.318957773277316e+47,838.128125
139,2016-02-03 04:39:00.000,2016-02-03 04:59:00.000,2016-02-03 05:24:00.000,B6.8,651.0573,-296.457138,2490,2016-02-03 04:58:42.835,2016-02-03 04:58:42.835,2016-02-03 04:58:42.835,2016-02-03 04:40:00,nan,nan,30.0,7.42044887431264,3.541058425772154e+47,8.893723950132078,2.358465443833849e+47,34.72941417648616,3.541058425772154e+47,,,0.0,13.545922973918614,7.364414554874825e+45,46.784792,12.332185185230419,1.1017588452841152e+46,140.354375,10.737254724853669,1.5576454560852172e+46,233.923958,9.016826072765866,3.2282915933309884e+46,421.063125,8.5765913706499,5.62920565174598e+46,608.202292,8.499225360454398,6.995639038459955e+46,701.771875
140,2016-02-03 04:43:00.000,2016-02-03 04:59:00.000,2016-02-03 05:15:00.000,B6.8,651.057,-296.454804,2490,2016-02-03 04:58:42.835,2016-02-03 04:58:42.835,2016-02-03 04:58:42.835,2016-02-03 04:41:00,8.19468804222722,2.6294143195628333e+47,100.0,7.547203739749156,3.3632397348204368e+47,9.0398192642789,2.252921870011839e+47,8.698557566828345,3.3632397348204368e+47,,,0.0,14.396209393396518,8.180869314986348e+45,44.284792,12.17041930913455,1.053263282255863e+46,132.854375,11.365675594589131,1.4473593137176906e+46,221.423958,9.57750631245645,3.0376518317869783e+46,398.563125,9.011286601903322,5.355342405196078e+46,575.702292,8.864646315578781,6.705981107659394e+46,664.271875
141,2016-02-03 11:21:00.000,2016-02-03 12:23:00.000,2016-02-03 13:24:00.000,C1.0,-815.45532,331.822176,2492,2016-02-03 12:23:23.975,2016-02-03 12:23:23.975,2016-02-03 12:23:23.975,2016-02-03 11:22:00,6.370463714196438,6.65388968705404e+47,40.0,6.641853028958342,9.496279875864254e+47,7.32441406569559,7.2512926346330874e+47,7.43679925813275,1.0977011571302456e+48,,,0.0,7.60543366670027,1.1811262391563015e+47,153.498958,7.813391913521482,1.5998726788673474e+47,460.496875,7.337784924291613,2.2794474691650825e+47,767.494792,6.879100146327534,3.2482556286310733e+47,1381.490625,6.702119701652082,4.078805986658594e+47,1995.486458,6.614708401149546,4.426172439283e+47,2302.484375
142,2016-02-03 12:03:00.000,2016-02-03 12:23:00.000,2016-02-03 12:42:00.000,C1.0,-823.15926,330.28032,2492,2016-02-03 12:23:23.975,2016-02-03 12:23:23.975,2016-02-03 12:23:23.975,2016-02-03 12:22:40,11.939589531220477,4.941802409113797e+45,10.49375,9.261137997596013,3.1180967206622316e+46,,,16.60570945643993,3.739001473808742e+46,,,0.0,,,1.832292,13.226731251000036,4.507022373244696e+45,5.496875,15.61432160664283,4.6774089042257785e+45,9.161458,15.023969073659838,6.317020459147109e+45,16.490625,14.105909622073604,7.635264567626693e+45,23.819792,13.75623807576535,8.69326013607513e+45,27.484375
143,2016-02-03 14:47:00.000,2016-02-03 14:53:00.000,2016-02-03 14:53:00.000,C1.0,-503.13435,89.822946,2491,2016-02-03 14:52:56.175,2016-02-03 14:52:56.175,2016-02-03 14:52:56.175,2016-02-03 14:46:20,10.39659973549099,1.40027637013636e+47,130.0,9.33581122489747,3.7540513008357825e+47,10.698415868282138,2.6617272395740726e+47,10.706253594076284,3.7540513008357825e+47,,,0.0,11.356732400175265,2.539833777314666e+46,16.507292,11.317350291825791,3.309965417299484e+46,49.521875,11.077017322490232,4.4569083357517526e+46,82.536458,10.63885570879625,7.463948083089204e+46,148.565625,10.51274178510769,1.1244329675209294e+47,214.594792,10.46558782891824,1.3116261202273517e+47,247.609375
144,2016-02-03 15:12:00.000,2016-02-03 15:23:00.000,2016-02-03 15:31:00.000,C1.8,-957.9753,100.646466,0,2016-02-03 15:24:03.931,2016-02-03 15:24:03.931,2016-02-03 15:24:03.931,2016-02-03 15:12:30,11.158273132316271,2.2462918630699906e+47,210.0,9.093133950299588,8.720323178173732e+47,10.408604842026216,6.060554979887476e+47,11.252695275434554,8.720323178173732e+47,,,0.0,10.50394780301068,1.1292061951334733e+47,28.913792,10.848359794001983,1.6166405759995909e+47,86.741375,11.199357479378753,2.139724237648212e+47,144.568958,11.043912833362562,3.121503588920031e+47,260.224125,10.752716174975935,3.9687022736593435e+47,375.879292,10.607817362419073,4.285715407867991e+47,433.706875
145,2016-02-03 16:29:00.000,2016-02-03 16:34:00.000,2016-02-03 16:39:00.000,C1.4,409.876158,-24.0331938,2493,2016-02-03 16:34:00.248,2016-02-03 16:34:00.248,2016-02-03 16:34:00.248,2016-02-03 16:30:10,10.391484129737492,2.935978603886768e+46,57.062,9.954425932743884,7.137275081742871e+47,10.919298168277862,5.503904076611406e+47,11.513891396679037,7.229986859341326e+47,,,0.0,10.387024095177658,2.894025887405636e+46,9.593667,10.333947223866225,4.0650108759970005e+46,28.781,10.669906819839126,5.442857121746738e+46,47.968333,10.568096723269173,8.547414221644883e+46,86.343,10.091066239849484,1.3475335687840778e+47,124.717667,10.215172443893001,1.6501535352616044e+47,143.905
146,2016-02-03 18:25:00.000,2016-02-03 18:33:00.000,2016-02-03 18:40:00.000,B7.5,425.13375,-24.7306908,2493,2016-02-03 18:29:53.155,2016-02-03 18:29:53.155,2016-02-03 18:29:53.155,2016-02-03 18:24:20,9.750329929679099,1.9126119000888898e+47,70.0,9.466984623453072,2.936505208799727e+47,9.614318474657,2.8739224353500262e+47,9.704662842909421,3.0012900911167517e+47,,,0.0,,,13.881458,,,41.644375,,,69.407292,6.464926121331895,1.5027897867178125e+46,124.933125,9.194750243765041,4.5012972326135165e+46,180.458958,9.395423748066992,6.281040058549088e+46,208.221875
147,2016-02-03 22:05:00.000,2016-02-03 22:10:00.000,2016-02-03 22:17:00.000,C1.1,455.250288,-26.2240542,2493,2016-02-03 22:10:15.005,2016-02-03 22:10:15.005,2016-02-03 22:10:15.005,2016-02-03 22:05:10,8.696869446062841,9.516071518297874e+46,30.0,8.843592097960565,6.283382079363694e+47,9.652428039713122,5.135484930790256e+47,9.856885681318824,6.283382079363694e+47,,,0.0,9.39451630056907,4.3969353129608574e+46,12.708542,8.977930906235457,5.944775364675753e+46,38.125625,8.9217701647293,6.976104345898424e+46,63.542708,8.705003688788015,1.0569104128869556e+47,114.376875,8.766283640755496,1.6083834086185616e+47,165.211042,8.990434723342956,1.894246931116777e+47,190.628125
148,2016-02-04 02:11:00.000,2016-02-04 02:14:00.000,2016-02-04 02:17:00.000,C1.0,-328.085196,-88.179546,0,2016-02-04 02:15:11.458,2016-02-04 02:15:11.458,2016-02-04 02:15:11.458,2016-02-04 02:12:00,nan,nan,,11.545620775809372,3.9641970499860835e+47,12.396917143010377,3.4116741276972714e+47,,,,,0.0,8.298628683106433,7.132407739921202e+45,7.977417,9.438954494330082,6.933997950279552e+45,23.93225,10.309789256678723,8.590548145595559e+45,39.887083,8.7722820784384,1.5438744169107954e+46,71.79675,8.24399441793421,2.3462967182094414e+46,103.706417,10.076484012543906,3.5957825674239826e+46,119.66125
149,2016-02-04 07:09:00.000,2016-02-04 07:13:00.000,2016-02-04 07:16:00.000,C1.1,782.04522,-262.862028,2490,2016-02-04 07:13:32.978,2016-02-04 07:13:32.978,2016-02-04 07:13:32.978,2016-02-04 07:10:10,11.138096275969902,6.7155168109832e+45,50.2445,10.477929529118695,5.020673774281982e+47,11.110136487621634,4.403681918035785e+47,11.402242951802384,5.020673774281982e+47,,,0.0,15.845922358788547,3.0187812204682e+45,8.457417,10.162647436552355,1.3801009483255568e+46,25.37225,9.959691842828562,3.2550757523892756e+46,42.287083,9.633200562064726,8.41441271830113e+46,76.11675,10.191144872405902,1.2290408432429647e+47,109.946417,10.519039700729204,1.6160943438598307e+47,126.86125
